No,Service_type,Cost_Type,Product_Group,Serial_No,City,Product_Date,Receipt_Date,Appoint_Date,Complete_Date,TAT01,TAT02,Job_Satus,Defect_Des,Symptom_Desc,Repair_Action_Desc,Labor_Charge_Desc,Engineer,Labor_Charge_Amount,Parts_Amount,Discount_Amount,Total_Invoice_Amount
1880,0,Normal Warranty,PRINTER - MONO LAS,Z7ENB2KCIPFE2RH,Tehran,,1/14/2013,1/14/2013,1/15/2013,0,1,1,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Maximum,Tech16,350000,0,70000,280000
1881,1,Normal Warranty,LED40,IP2JQ7/4A/7A,Tehran,,1/14/2013,1/19/2013,1/20/2013,5,6,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech15,420000,16018675.28,3287835.056,13151740.22
1882,1,Normal Warranty,LED46,IP2JR2/&E/KL,Tehran,,1/14/2013,1/14/2013,1/27/2013,0,13,1,WORN-OUT,VERTICAL LINE PRINTED,ELECTRICAL PARTS REPLACEMENT,Major,Tech08,420000,32834087.64,6650817.528,26603270.11
1883,1,Normal Warranty,LED46,IP2JR7/4KL27A,Tehran,,1/14/2013,1/30/2013,1/30/2013,16,16,1,WORN-OUT,VERTICAL LINE PRINTED,ELECTRICAL PARTS REPLACEMENT,Major,Tech08,420000,32834087.64,6650817.528,26603270.11
1884,1,Normal Warranty,LCD-40,IP2JQ7/4&&27,Tehran,,1/14/2013,1/14/2013,1/19/2013,0,5,1,WORN-OUT,VERTICAL LINE PRINTED,ELECTRICAL PARTS REPLACEMENT,Major,Tech08,420000,14681512.8,3020302.56,12081210.24
1885,1,Normal Warranty,LED46,IP2JRC/KLQE4/,Tehran,,1/14/2013,1/17/2013,1/20/2013,3,6,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech15,420000,31385073.6,6361014.72,25444058.88
1886,1,Normal Warranty,LED46,IP2JR2/&E24,Tehran,,1/14/2013,1/26/2013,1/27/2013,12,13,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Major,Tech15,420000,0,84000,336000
1887,1,Normal Warranty,LED46,IP2JRC/KLIP&&7,Tehran,,1/14/2013,1/19/2013,1/20/2013,5,6,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech15,420000,31385073.6,6361014.72,25444058.88
1888,1,Normal Warranty,LCD-40,IP2JRA/724IPIP,Tehran,,1/14/2013,1/14/2013,1/19/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech15,420000,18588230.8,3803846.16,15215384.64
1889,1,Normal Warranty,LED40,IP2JR2/42472,Tehran,,1/14/2013,1/14/2013,1/15/2013,0,1,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech15,420000,0,84000,336000
1890,0,Normal Warranty,LED46,IP2JRA/&A/24,Tehran,,1/14/2013,1/14/2013,1/19/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
1891,0,Normal Warranty,DVD PLAYER/ RECORD,R2L4KLGXBBIP2&AKL,Tehran,,1/14/2013,1/15/2013,1/15/2013,1,1,1,WORN-OUT,OTHER PROBLEMS,SOFTWARE UPGRADE,Maximum,Tech07,400000,0,80000,320000
1892,0,Normal Warranty,LED40,IP2JQ2/&2/IP7,Tehran,,1/14/2013,1/14/2013,1/22/2013,0,8,1,WORN-OUT,NO PICTURE/NO RASTER,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
1893,0,Normal Warranty,LED40,IP2JQB/&24/7,Tehran,,1/14/2013,1/14/2013,1/22/2013,0,8,1,WORN-OUT,NO PICTURE/NO RASTER,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
1894,0,Normal Warranty,LED40,IP2JRIP/QEAKL7,Tehran,,1/14/2013,1/14/2013,1/22/2013,0,8,1,WORN-OUT,NO PICTURE/NO RASTER,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
1895,0,Out of Warranty,DVD PLAYER,ZT2QARPB&/2IP/&K,Tehran,40548,1/14/2013,1/15/2013,1/26/2013,1,12,1,WORN-OUT,READ ERROR,ELECTRICAL PARTS REPLACEMENT,Major,Tech14,170000,0,34000,136000
1896,0,Normal Warranty,LED46,IP2JR2/&2AKLKL,Tehran,,1/14/2013,1/14/2013,1/22/2013,0,8,1,WORN-OUT,NO PICTURE/NO RASTER,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
1897,0,Normal Warranty,LED40,IP2JQA/&KL/KL/,Tehran,,1/14/2013,1/14/2013,1/22/2013,0,8,1,WORN-OUT,NO PICTURE/NO RASTER,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
1898,0,Normal Warranty,LED40,IP2JQC/KLKL&QE,Tehran,,1/14/2013,1/14/2013,1/22/2013,0,8,1,WORN-OUT,NO PICTURE/NO RASTER,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
1899,0,Normal Warranty,LED40,IP2JQA/&24IP7,Tehran,,1/14/2013,1/14/2013,1/22/2013,0,8,1,WORN-OUT,NO PICTURE/NO RASTER,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
1900,0,Normal Warranty,LED40,IP2JQC/KLIP7E,Tehran,,1/14/2013,1/14/2013,1/22/2013,0,8,1,WORN-OUT,NO PICTURE/NO RASTER,SET EXCHANGE,Free Of Charge,Tech23,0,0,0,0
1901,0,Normal Warranty,DVD PLAYER,ZT2QARPB2E7KL2N,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SOLDERING,Minor,Tech18,120000,0,24000,86000
1902,0,Normal Warranty,DIGITAL CAMERA,A42BCN/C&E2AQK,Tehran,,1/15/2013,1/15/2013,1/24/2013,0,8,1,DEFORMED,OTHER PROBLEMS,MECHANICAL PARTS REPLACEMENT,Major,Tech11,250000,777044.16,205408.832,821635.328
1903,0,Normal Warranty,AUDIO - MP3 Player,AU/B7/2AA/M,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,NO POWER,SOFTWARE UPGRADE,Maximum,Tech07,180000,0,36000,144000
1904,0,Out of Warranty,DIGITAL CAMERA,ZHSC2/S&/ZQEZ,Tehran,38818,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,NO POWER,ELECTRICAL PARTS REPLACEMENT,Minor,Tech11,150000,0,30000,120000
1905,0,Normal Warranty,DIGITAL CAMERA,AAFKCN/CAEZ2X,Tehran,,1/15/2013,1/15/2013,1/17/2013,0,2,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech11,250000,0,50000,200000
1906,0,Normal Warranty,DIGITAL CAMERA,A4IP7CN/C4EAV7D,Tehran,,1/15/2013,1/15/2013,1/24/2013,0,8,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech11,250000,721437.84,184287.568,777150.272
1907,0,Normal Warranty,DIGITAL CAMERA,AA4ECN/CIPE/IPFD,Tehran,,1/15/2013,1/15/2013,1/17/2013,0,2,1,DEFORMED,OTHER PROBLEMS,MECHANICAL PARTS REPLACEMENT,Major,Tech11,250000,0,50000,200000
1908,0,Normal Warranty,DIGITAL CAMERA,AIP2ACN/CIPEADQK,Tehran,,1/15/2013,1/15/2013,1/24/2013,0,8,1,DEFORMED,OTHER PROBLEMS,MECHANICAL PARTS REPLACEMENT,Major,Tech11,250000,777044.16,205408.832,821635.328
1909,0,Out of Warranty,VACUUM CLEANER,2AAKBE/27V,Tehran,36171,1/15/2013,1/16/2013,1/19/2013,1,4,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Minor,Tech17,145000,408020.4,110604.08,442416.32
1910,0,Out of Warranty,AUDIO - MP3 Player,2/AIP/AA&U2,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SOFTWARE UPGRADE,Minor,Tech07,70000,0,14000,56000
1911,0,Normal Warranty,LCD-40,IP2JQ2/&/IP72,SARI,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech13,420000,14681512.8,3020302.56,12081210.24
1912,0,Normal Warranty,PRINTER - MONO LAS,ZKLPBBJDC4E2RJF,Tehran,40812,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,ADJUSTMENT,Major,Tech16,300000,1401712.56,340342.512,1361370.048
1913,0,Out of Warranty,PRINTER - MONO LAS,H2MMA/QEA4,Tehran,38083,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Maximum,Tech16,350000,10531.5,72106.3,288425.2
1914,0,Normal Warranty,LCD-40,IP2JR2/7KL4&A,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1915,0,Normal Warranty,LED40,IP2JQA/424AKL,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1916,0,Out of Warranty,PRINTER - MONO LAS,2P7IPBABP2/74QER,Tehran,38084,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Major,Tech16,300000,75104.64,75020.828,300083.712
1917,0,Normal Warranty,LCD-40,IP2JQC/KL&KL7KL,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1918,0,Normal Warranty,LCD-40,IP2JR2/7QEZ,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1919,0,Normal Warranty,DIGITAL CAMERA,AAKLPCN/CAE/LD,Tehran,,1/15/2013,1/15/2013,1/24/2013,0,8,1,WORN-OUT,NO POWER,ELECTRICAL PARTS REPLACEMENT,Major,Tech11,250000,1837816.36,437583.272,1750333.088
1920,0,Normal Warranty,LED40,IP2JQA/&4QE/,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1921,0,Normal Warranty,LED40,IP2JQ2/427IP2,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1922,0,Normal Warranty,LED40,IP2JQA/&27A4,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1923,0,Normal Warranty,LED40,IP2JRA/&AIPAKL,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1924,0,Normal Warranty,LCD-40,IP2JQA/&KLA/KL,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1925,0,Out of Warranty,AUDIO - HOME THEAT,2CALAHGSIPEIPZV,Tehran,38816,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,NO POWER,MECHANICAL PARTS REPLACEMENT,Minor,Tech18,120000,576283.68,138256.736,557026.844
1926,0,Normal Warranty,LCD-40,IP2JRA/KL2AZ,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1927,0,Normal Warranty,LCD-40,IP2JR2/7&/2&,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1928,0,Normal Warranty,DVD PLAYER,ZT2PARDB2Z2&KLJ,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech14,170000,0,34000,136000
1929,0,Normal Warranty,LED40,IP2JQA/&&2KLKL,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1930,0,Normal Warranty,LED40,IP2JRA/KL4272,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1931,0,Normal Warranty,LCD-40,IP2JR2/QE/&2,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1932,0,Out of Warranty,PLASMA-43,IP2JRA/74A4IP,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OUTCASE CRACK,ELECTRICAL PARTS REPLACEMENT,Maximum,Tech13,540000,0,108000,432000
1933,0,Normal Warranty,LCD-40,IP2JQ2/&442A,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1934,0,Normal Warranty,LCD-40,IP2JQC/KLKLKLA7,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1935,0,Normal Warranty,LED40,IP2JQ2/&447/,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1936,0,Normal Warranty,LED40,IP2JQB/KL/2IP2,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1937,0,Normal Warranty,LED40,IP2JQIP/474/A,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1938,0,Normal Warranty,LED40,IP2JQC/KL/IPE,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1939,0,Extended Warranty,HARD DISK DRIVE,S24KLJAKZIPAIP/4&,QAZVIN,40181,1/15/2013,1/19/2013,1/19/2013,4,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Minimum,Tech07,50000,2112017.1,432403.42,1728613.68
1940,0,Normal Warranty,PLASMA-43,IP2JR&/&A&27,Tehran,,1/15/2013,1/19/2013,1/19/2013,4,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech22,0,0,0,0
1941,0,Normal Warranty,PRINTER - MONO LAS,Z7ENBJCC4E/AIPV,QAZVIN,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Maximum,Tech16,350000,118878.56,83875.712,375802.848
1942,0,Out of Warranty,DVD PLAYER,2FC/AHCZ2/A74IPN,Tehran,40180,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,MECHANICAL PARTS REPLACEMENT,Minor,Tech18,85000,510828.2,121185.64,484742.56
1943,0,Out of Warranty,PRINTER - MONO LAS,KLZ&42&4&XKLL&2&,QAZVIN,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Free Of Charge,Tech16,0,0,0,0
1944,0,Normal Warranty,LCD-40,IP2JQB/KLIP7E,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1945,0,Normal Warranty,LED40,IP2JQ2/4ZIP,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1946,0,Normal Warranty,LED40,IP2JQ2/4/KL&2,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1947,0,Normal Warranty,LED40,IP2JQ2/4&IP27,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1948,0,Normal Warranty,LED40,IP2JQ2/4QE7KL,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1949,0,Normal Warranty,DIGITAL CAMERA,A/CDCA/BA/QEA/Z,Tehran,,1/15/2013,1/19/2013,1/19/2013,4,4,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Maximum,Tech11,400000,0,80000,320000
1950,0,Normal Warranty,LCD-40,IP2JQC/KLKL724,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1951,0,Normal Warranty,LCD-40,IP2JR2/7IP2/4,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1952,0,Normal Warranty,LED40,IP2JQA/47KL7A,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1953,0,Out of Warranty,PRINTER - COLOR LA,BABKKLE/ZW,Tehran,38358,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,Test OK,No Action,Free Of Charge,Tech20,0,0,0,0
1954,0,Normal Warranty,LED40,IP2JQA/&72KL2,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1955,0,Normal Warranty,LED40,IP2JQB/&2AKLKL,Tehran,,1/15/2013,1/15/2013,1/15/2013,0,0,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1956,0,Out of Warranty,DVD PLAYER,2F/JAHGSAEEKLA,Tehran,38823,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,PICKUP CLEANING,Free Of Charge,Tech14,0,0,0,0
1957,0,Normal Warranty,LCD-40,IP2JRA/7/IPKLIP,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1958,0,Normal Warranty,LED40,IP2JQC/&274KL,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1959,0,Normal Warranty,LED40,IP2JRA/KLKL/KL2,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1960,0,Normal Warranty,LED40,IP2JQ2/4Z&IP,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1961,0,Out of Warranty,PRINTER - MONO LAS,2P7IPBACZ2E2KL/T,Tehran,40186,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Maximum,Tech20,350000,0,70000,280000
1962,0,Normal Warranty,LED40,IP2JQB/&27QE,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1963,0,Normal Warranty,LCD-40,IP2JR2/74Z7/,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1964,0,Normal Warranty,LCD-40,IP2JQC/KLKL272,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1965,0,Normal Warranty,LED40,IP2JQ2/4KL74KL,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1966,0,Normal Warranty,LCD-40,IP2JQC/KLKL/KLKL,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1967,0,Normal Warranty,LCD-40,IP2JQC/KL&2&IP,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Minor,Tech08,215000,0,43000,172000
1968,0,Out of Warranty,DVD PLAYER,2FDEAHGSC/IPKL/2H,Tehran,38825,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,MECHANICAL PARTS REPLACEMENT,Major,Tech12,120000,40822.4,32184.48,128737.82
1969,0,Normal Warranty,LCD-40,IP2JQB/KLIPKL/A,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1970,0,Normal Warranty,LCD-40,IP2JRA/KL2IP4IP,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1971,0,Normal Warranty,LED40,IP2JQA/&24QE,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1972,0,Normal Warranty,LED40,IP2JQA/&&2KL&,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1973,0,Out of Warranty,PRINTER - COLOR LA,ZIP/KBAJZKLE/A4R,Tehran,40184,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Maximum,Tech16,350000,44051.76,78810.352,315241.408
1974,0,Normal Warranty,LCD-40,IP2JQC/&KLKL4QE,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1975,0,Normal Warranty,LED40,IP2JQC/KLQEIPKL,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1976,0,Normal Warranty,LED40,IP2JQA/&&IP2/,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1977,0,Normal Warranty,LCD-40,IP2JR2/7&&4A,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1978,0,Normal Warranty,LCD-40,IP2JR2/77AIPKL,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1979,0,Normal Warranty,LCD-40,IP2JQB/KLZ74,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1980,0,Normal Warranty,LED40,IP2JR2/7E&/,Tehran,,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech14,0,0,0,0
1981,0,Normal Warranty,LCD-40,IP2JR2/7&2KL/,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1982,0,Normal Warranty,LED40,IP2JQA/&Z2&,Tehran,,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,SET EXCHANGE,Free Of Charge,Tech08,0,0,0,0
1983,0,Normal Warranty,LED46,IP2JR2/&AKL2IP,Tehran,,1/15/2013,1/19/2013,1/20/2013,4,5,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech13,420000,27468161,5577832.2,22311328.8
1984,0,Out of Warranty,DVD PLAYER,2F/KAHDSKL/Z27B,Tehran,38818,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,READ ERROR,ELECTRICAL PARTS REPLACEMENT,Maximum,Tech14,145000,510828.2,131185.64,524742.56
1985,0,Out of Warranty,DIGITAL CAMERA,AIP27C2/SA/AIP27X,Tehran,38823,1/15/2013,1/15/2013,1/19/2013,0,4,1,DEFORMED,OTHER PROBLEMS,MECHANICAL PARTS REPLACEMENT,Major,Tech11,250000,0,50000,200000
1986,0,Normal Warranty,PRINTER - COLOR LA,Z&APBAEBBE&&2P,Tehran,40554,1/15/2013,1/15/2013,1/20/2013,0,5,1,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Major,Tech16,300000,1003802.4,260760.48,1043041.82
1987,1,Normal Warranty,LED46,IP2JRB/&&&72,Tehran,,1/15/2013,1/15/2013,1/26/2013,0,11,1,WORN-OUT,OTHER PROBLEMS,ELECTRICAL PARTS REPLACEMENT,Major,Tech15,420000,18070608.68,3688121.836,14782487.74
1988,0,Out of Warranty,PRINTER - MONO LAS,IPW7IPBACSKLE7KL4J,Tehran,38818,1/15/2013,1/15/2013,1/19/2013,0,4,1,WORN-OUT,OTHER PROBLEMS,OTHER REPAIR,Maximum,Tech16,350000,66788.8,83358.86,333438.84
1989,0,Normal Warranty,DIGITAL CAMERA,A42BCN/C&EIPQEL,Tehran,,1/15/2013,1/19/2013,1/19/2013,4,4,0,DEFORMED,OTHER PROBLEMS,MECHANICAL PARTS REPLACEMENT,Major,Tech11,250000,0,50000,200000
1990,0,Out of Warranty,AUDIO - HOME THEAT,2FRXAHABA/4242A,Tehran,40544,1/15/2013,1/17/2013,1/19/2013,2,4,1,WORN-OUT,OTHER PROBLEMS,OTHER CLEANING,Maximum,Tech14,240000,0,48000,182000
1991,0,Out of Warranty,DVD PLAYER/ RECORD,D72/KLCESIP/7KL&&N,Tehran,38816,1/15/2013,1/17/2013,1/19/2013,2,4,1,WORN-OUT,OTHER PROBLEMS,MECHANICAL PARTS REPLACEMENT,Minimum,Tech18,70000,40822.4,22184.48,88737.82
